month,currency,usd_per_currency,source
2019-08,GBP,1.2148000000,frankfurter.dev
2019-08,HKD,0.1273600000,frankfurter.dev
2019-08,IDR,0.0000700000,frankfurter.dev
2019-08,JPY,0.0094000000,frankfurter.dev
2019-08,KRW,0.0008300000,frankfurter.dev
2019-08,MYR,0.2389300000,frankfurter.dev
2019-08,THB,0.0325000000,frankfurter.dev
2019-08,TWD,0.0318800000,frankfurter.dev
2019-09,AED,0.2722900000,frankfurter.dev
2019-09,AUD,0.6800500000,frankfurter.dev
2019-09,CAD,0.7548700000,frankfurter.dev
2019-09,CNY,0.1405300000,frankfurter.dev
2019-09,CZK,0.0425700000,frankfurter.dev
2019-09,EUR,1.1004000000,frankfurter.dev
2019-09,GBP,1.2342000000,frankfurter.dev
2019-09,HKD,0.1274400000,frankfurter.dev
2019-09,IDR,0.0000710000,frankfurter.dev
2019-09,JPY,0.0093000000,frankfurter.dev
2019-09,KRW,0.0008400000,frankfurter.dev
2019-09,MYR,0.2390800000,frankfurter.dev
2019-09,THB,0.0327300000,frankfurter.dev
2019-09,TWD,0.0322200000,frankfurter.dev
2019-10,AED,0.2722900000,frankfurter.dev
2019-10,AUD,0.6784700000,frankfurter.dev
2019-10,CAD,0.7575300000,frankfurter.dev
2019-10,CNY,0.1409100000,frankfurter.dev
2019-10,CZK,0.0430000000,frankfurter.dev
2019-10,EUR,1.1040000000,frankfurter.dev
2019-10,GBP,1.2618000000,frankfurter.dev
2019-10,HKD,0.1273400000,frankfurter.dev
2019-10,IDR,0.0000710000,frankfurter.dev
2019-10,JPY,0.0092400000,frankfurter.dev
2019-10,KRW,0.0008400000,frankfurter.dev
2019-10,MYR,0.2385500000,frankfurter.dev
2019-10,THB,0.0328900000,frankfurter.dev
2019-10,TWD,0.0325100000,frankfurter.dev
2019-11,AED,0.2722900000,frankfurter.dev
2019-11,AUD,0.6823100000,frankfurter.dev
2019-11,CAD,0.7553800000,frankfurter.dev
2019-11,CNY,0.1424500000,frankfurter.dev
2019-11,CZK,0.0433000000,frankfurter.dev
2019-11,EUR,1.1045000000,frankfurter.dev
2019-11,GBP,1.2881000000,frankfurter.dev
2019-11,HKD,0.1275500000,frankfurter.dev
2019-11,IDR,0.0000710000,frankfurter.dev
2019-11,JPY,0.0091800000,frankfurter.dev
2019-11,KRW,0.0008600000,frankfurter.dev
2019-11,MYR,0.2407000000,frankfurter.dev
2019-11,THB,0.0330900000,frankfurter.dev
2019-11,TWD,0.0328700000,frankfurter.dev
2019-12,AED,0.2722900000,frankfurter.dev
2019-12,AUD,0.6868100000,frankfurter.dev
2019-12,CAD,0.7587400000,frankfurter.dev
2019-12,CNY,0.1425300000,frankfurter.dev
2019-12,CZK,0.0435700000,frankfurter.dev
2019-12,EUR,1.1100000000,frankfurter.dev
2019-12,GBP,1.3103000000,frankfurter.dev
2019-12,HKD,0.1279300000,frankfurter.dev
2019-12,IDR,0.0000710000,frankfurter.dev
2019-12,JPY,0.0091500000,frankfurter.dev
2019-12,KRW,0.0008500000,frankfurter.dev
2019-12,MYR,0.2411500000,frankfurter.dev
2019-12,THB,0.0331200000,frankfurter.dev
2019-12,TWD,0.0330400000,frankfurter.dev
2020-01,AED,0.2722900000,frankfurter.dev
2020-01,AUD,0.6858200000,frankfurter.dev
2020-01,CAD,0.7643100000,frankfurter.dev
2020-01,CNY,0.1445100000,frankfurter.dev
2020-01,CZK,0.0440200000,frankfurter.dev
2020-01,EUR,1.1095000000,frankfurter.dev
2020-01,GBP,1.3064000000,frankfurter.dev
2020-01,HKD,0.1284700000,frankfurter.dev
2020-01,IDR,0.0000730000,frankfurter.dev
2020-01,JPY,0.0091400000,frankfurter.dev
2020-01,KRW,0.0008600000,frankfurter.dev
2020-01,MYR,0.2448400000,frankfurter.dev
2020-01,THB,0.0328500000,frankfurter.dev
2020-01,TWD,0.0332400000,frankfurter.dev
2020-02,AED,0.2722900000,frankfurter.dev
2020-02,AUD,0.6664300000,frankfurter.dev
2020-02,CAD,0.7528100000,frankfurter.dev
2020-02,CNY,0.1429300000,frankfurter.dev
2020-02,CZK,0.0435500000,frankfurter.dev
2020-02,EUR,1.0901000000,frankfurter.dev
2020-02,GBP,1.2968000000,frankfurter.dev
2020-02,HKD,0.1284500000,frankfurter.dev
2020-02,IDR,0.0000730000,frankfurter.dev
2020-02,JPY,0.0090800000,frankfurter.dev
2020-02,KRW,0.0008400000,frankfurter.dev
2020-02,MYR,0.2407900000,frankfurter.dev
2020-02,THB,0.0319500000,frankfurter.dev
2020-02,TWD,0.0331800000,frankfurter.dev
2020-03,AED,0.2722900000,frankfurter.dev
2020-03,AUD,0.6220700000,frankfurter.dev
2020-03,CAD,0.7180800000,frankfurter.dev
2020-03,CNY,0.1424400000,frankfurter.dev
2020-03,CZK,0.0417000000,frankfurter.dev
2020-03,EUR,1.1049000000,frankfurter.dev
2020-03,GBP,1.2374000000,frankfurter.dev
2020-03,HKD,0.1286000000,frankfurter.dev
2020-03,IDR,0.0000660000,frankfurter.dev
2020-03,JPY,0.0092800000,frankfurter.dev
2020-03,KRW,0.0008200000,frankfurter.dev
2020-03,MYR,0.2327800000,frankfurter.dev
2020-03,THB,0.0311600000,frankfurter.dev
2020-03,TWD,0.0331600000,frankfurter.dev
2020-04,AED,0.2722900000,frankfurter.dev
2020-04,AUD,0.6286400000,frankfurter.dev
2020-04,CAD,0.7107700000,frankfurter.dev
2020-04,CNY,0.1412000000,frankfurter.dev
2020-04,CZK,0.0398800000,frankfurter.dev
2020-04,EUR,1.0858000000,frankfurter.dev
2020-04,GBP,1.2403000000,frankfurter.dev
2020-04,HKD,0.1288300000,frankfurter.dev
2020-04,IDR,0.0000630000,frankfurter.dev
2020-04,JPY,0.0092700000,frankfurter.dev
2020-04,KRW,0.0008200000,frankfurter.dev
2020-04,MYR,0.2299500000,frankfurter.dev
2020-04,THB,0.0306600000,frankfurter.dev
2020-04,TWD,0.0332600000,frankfurter.dev
2020-05,AED,0.2722900000,frankfurter.dev
2020-05,AUD,0.6506600000,frankfurter.dev
2020-05,CAD,0.7156500000,frankfurter.dev
2020-05,CNY,0.1407200000,frankfurter.dev
2020-05,CZK,0.0399400000,frankfurter.dev
2020-05,EUR,1.0886000000,frankfurter.dev
2020-05,GBP,1.2290000000,frankfurter.dev
2020-05,HKD,0.1288200000,frankfurter.dev
2020-05,IDR,0.0000670000,frankfurter.dev
2020-05,JPY,0.0093200000,frankfurter.dev
2020-05,KRW,0.0008100000,frankfurter.dev
2020-05,MYR,0.2305500000,frankfurter.dev
2020-05,THB,0.0311700000,frankfurter.dev
2020-05,TWD,0.0334200000,frankfurter.dev
2020-06,AED,0.2722900000,frankfurter.dev
2020-06,AUD,0.6884300000,frankfurter.dev
2020-06,CAD,0.7380700000,frankfurter.dev
2020-06,CNY,0.1411400000,frankfurter.dev
2020-06,CZK,0.0421800000,frankfurter.dev
2020-06,EUR,1.1248000000,frankfurter.dev
2020-06,GBP,1.2525000000,frankfurter.dev
2020-06,HKD,0.1288500000,frankfurter.dev
2020-06,IDR,0.0000710000,frankfurter.dev
2020-06,JPY,0.0092900000,frankfurter.dev
2020-06,KRW,0.0008300000,frankfurter.dev
2020-06,MYR,0.2337600000,frankfurter.dev
2020-06,THB,0.0320700000,frankfurter.dev
2020-06,TWD,0.0336700000,frankfurter.dev
2020-07,AED,0.2722900000,frankfurter.dev
2020-07,AUD,0.7015400000,frankfurter.dev
2020-07,CAD,0.7403100000,frankfurter.dev
2020-07,CNY,0.1426300000,frankfurter.dev
2020-07,CZK,0.0431800000,frankfurter.dev
2020-07,EUR,1.1440000000,frankfurter.dev
2020-07,GBP,1.2653000000,frankfurter.dev
2020-07,HKD,0.1288400000,frankfurter.dev
2020-07,IDR,0.0000690000,frankfurter.dev
2020-07,JPY,0.0093500000,frankfurter.dev
2020-07,KRW,0.0008300000,frankfurter.dev
2020-07,MYR,0.2341700000,frankfurter.dev
2020-07,THB,0.0318200000,frankfurter.dev
2020-07,TWD,0.0338900000,frankfurter.dev
2020-08,AED,0.2722900000,frankfurter.dev
2020-08,AUD,0.7186000000,frankfurter.dev
2020-08,CAD,0.7552700000,frankfurter.dev
2020-08,CNY,0.1442700000,frankfurter.dev
2020-08,CZK,0.0451900000,frankfurter.dev
2020-08,EUR,1.1821000000,frankfurter.dev
2020-08,GBP,1.3133000000,frankfurter.dev
2020-08,HKD,0.1288400000,frankfurter.dev
2020-08,IDR,0.0000680000,frankfurter.dev
2020-08,JPY,0.0094200000,frankfurter.dev
2020-08,KRW,0.0008400000,frankfurter.dev
2020-08,MYR,0.2387000000,frankfurter.dev
2020-08,THB,0.0320500000,frankfurter.dev
2020-08,TWD,0.0340000000,frankfurter.dev
2020-09,AED,0.2722900000,frankfurter.dev
2020-09,AUD,0.7226400000,frankfurter.dev
2020-09,CAD,0.7567000000,frankfurter.dev
2020-09,CNY,0.1467800000,frankfurter.dev
2020-09,CZK,0.0441600000,frankfurter.dev
2020-09,EUR,1.1788000000,frankfurter.dev
2020-09,GBP,1.2972000000,frankfurter.dev
2020-09,HKD,0.1288500000,frankfurter.dev
2020-09,IDR,0.0000680000,frankfurter.dev
2020-09,JPY,0.0094600000,frankfurter.dev
2020-09,KRW,0.0008500000,frankfurter.dev
2020-09,MYR,0.2407900000,frankfurter.dev
2020-09,THB,0.0318800000,frankfurter.dev
2020-09,TWD,0.0341300000,frankfurter.dev
2020-10,AED,0.2722900000,frankfurter.dev
2020-10,AUD,0.7121200000,frankfurter.dev
2020-10,CAD,0.7569700000,frankfurter.dev
2020-10,CNY,0.1487000000,frankfurter.dev
2020-10,CZK,0.0432700000,frankfurter.dev
2020-10,EUR,1.1767000000,frankfurter.dev
2020-10,GBP,1.2981000000,frankfurter.dev
2020-10,HKD,0.1288500000,frankfurter.dev
2020-10,IDR,0.0000680000,frankfurter.dev
2020-10,JPY,0.0094900000,frankfurter.dev
2020-10,KRW,0.0008700000,frankfurter.dev
2020-10,MYR,0.2408300000,frankfurter.dev
2020-10,THB,0.0319800000,frankfurter.dev
2020-10,TWD,0.0347300000,frankfurter.dev
2020-11,AED,0.2722900000,frankfurter.dev
2020-11,AUD,0.7259200000,frankfurter.dev
2020-11,CAD,0.7643200000,frankfurter.dev
2020-11,CNY,0.1514200000,frankfurter.dev
2020-11,CZK,0.0446500000,frankfurter.dev
2020-11,EUR,1.1824000000,frankfurter.dev
2020-11,GBP,1.3195000000,frankfurter.dev
2020-11,HKD,0.1288100000,frankfurter.dev
2020-11,IDR,0.0000700000,frankfurter.dev
2020-11,JPY,0.0095700000,frankfurter.dev
2020-11,KRW,0.0009000000,frankfurter.dev
2020-11,MYR,0.2430600000,frankfurter.dev
2020-11,THB,0.0328000000,frankfurter.dev
2020-11,TWD,0.0349400000,frankfurter.dev
2020-12,AED,0.2722900000,frankfurter.dev
2020-12,AUD,0.7511400000,frankfurter.dev
2020-12,CAD,0.7798800000,frankfurter.dev
2020-12,CNY,0.1529000000,frankfurter.dev
2020-12,CZK,0.0462300000,frankfurter.dev
2020-12,EUR,1.2155000000,frankfurter.dev
2020-12,GBP,1.3428000000,frankfurter.dev
2020-12,HKD,0.1288200000,frankfurter.dev
2020-12,IDR,0.0000710000,frankfurter.dev
2020-12,JPY,0.0096200000,frankfurter.dev
2020-12,KRW,0.0009100000,frankfurter.dev
2020-12,MYR,0.2465700000,frankfurter.dev
2020-12,THB,0.0332500000,frankfurter.dev
2020-12,TWD,0.0352900000,frankfurter.dev
2021-01,AED,0.2722900000,frankfurter.dev
2021-01,AUD,0.7714500000,frankfurter.dev
2021-01,CAD,0.7856400000,frankfurter.dev
2021-01,CNY,0.1545200000,frankfurter.dev
2021-01,CZK,0.0465500000,frankfurter.dev
2021-01,EUR,1.2167000000,frankfurter.dev
2021-01,GBP,1.3633000000,frankfurter.dev
2021-01,HKD,0.1288600000,frankfurter.dev
2021-01,IDR,0.0000710000,frankfurter.dev
2021-01,JPY,0.0096300000,frankfurter.dev
2021-01,KRW,0.0009100000,frankfurter.dev
2021-01,MYR,0.2477000000,frankfurter.dev
2021-01,THB,0.0333300000,frankfurter.dev
2021-01,TWD,0.0355300000,frankfurter.dev
2021-02,AED,0.2722900000,frankfurter.dev
2021-02,AUD,0.7744900000,frankfurter.dev
2021-02,CAD,0.7876800000,frankfurter.dev
2021-02,CNY,0.1548700000,frankfurter.dev
2021-02,CZK,0.0467600000,frankfurter.dev
2021-02,EUR,1.2091000000,frankfurter.dev
2021-02,GBP,1.3871000000,frankfurter.dev
2021-02,HKD,0.1288100000,frankfurter.dev
2021-02,IDR,0.0000710000,frankfurter.dev
2021-02,JPY,0.0094800000,frankfurter.dev
2021-02,KRW,0.0009000000,frankfurter.dev
2021-02,MYR,0.2472800000,frankfurter.dev
2021-02,THB,0.0333400000,frankfurter.dev
2021-02,TWD,0.0356700000,frankfurter.dev
2021-03,AED,0.2722900000,frankfurter.dev
2021-03,AUD,0.7700600000,frankfurter.dev
2021-03,CAD,0.7949000000,frankfurter.dev
2021-03,CNY,0.1536400000,frankfurter.dev
2021-03,CZK,0.0454700000,frankfurter.dev
2021-03,EUR,1.1903000000,frankfurter.dev
2021-03,GBP,1.3876000000,frankfurter.dev
2021-03,HKD,0.1286100000,frankfurter.dev
2021-03,IDR,0.0000700000,frankfurter.dev
2021-03,JPY,0.0091900000,frankfurter.dev
2021-03,KRW,0.0008800000,frankfurter.dev
2021-03,MYR,0.2435900000,frankfurter.dev
2021-03,THB,0.0325200000,frankfurter.dev
2021-03,TWD,0.0353600000,frankfurter.dev
2021-04,AED,0.2722900000,frankfurter.dev
2021-04,AUD,0.7690800000,frankfurter.dev
2021-04,CAD,0.7996100000,frankfurter.dev
2021-04,CNY,0.1533800000,frankfurter.dev
2021-04,CZK,0.0461400000,frankfurter.dev
2021-04,EUR,1.1957000000,frankfurter.dev
2021-04,GBP,1.3856000000,frankfurter.dev
2021-04,HKD,0.1285400000,frankfurter.dev
2021-04,IDR,0.0000690000,frankfurter.dev
2021-04,JPY,0.0091600000,frankfurter.dev
2021-04,KRW,0.0008900000,frankfurter.dev
2021-04,MYR,0.2424900000,frankfurter.dev
2021-04,THB,0.0319000000,frankfurter.dev
2021-04,TWD,0.0353000000,frankfurter.dev
2021-05,AED,0.2722900000,frankfurter.dev
2021-05,AUD,0.7753000000,frankfurter.dev
2021-05,CAD,0.8241700000,frankfurter.dev
2021-05,CNY,0.1554800000,frankfurter.dev
2021-05,CZK,0.0475000000,frankfurter.dev
2021-05,EUR,1.2140000000,frankfurter.dev
2021-05,GBP,1.4073000000,frankfurter.dev
2021-05,HKD,0.1286600000,frankfurter.dev
2021-05,IDR,0.0000700000,frankfurter.dev
2021-05,JPY,0.0091500000,frankfurter.dev
2021-05,KRW,0.0008900000,frankfurter.dev
2021-05,MYR,0.2424400000,frankfurter.dev
2021-05,THB,0.0319800000,frankfurter.dev
2021-05,TWD,0.0358400000,frankfurter.dev
2021-06,AED,0.2722900000,frankfurter.dev
2021-06,AUD,0.7639500000,frankfurter.dev
2021-06,CAD,0.8187800000,frankfurter.dev
2021-06,CNY,0.1557000000,frankfurter.dev
2021-06,CZK,0.0473600000,frankfurter.dev
2021-06,EUR,1.2049000000,frankfurter.dev
2021-06,GBP,1.4029000000,frankfurter.dev
2021-06,HKD,0.1286700000,frankfurter.dev
2021-06,IDR,0.0000700000,frankfurter.dev
2021-06,JPY,0.0090800000,frankfurter.dev
2021-06,KRW,0.0008900000,frankfurter.dev
2021-06,MYR,0.2420000000,frankfurter.dev
2021-06,THB,0.0318400000,frankfurter.dev
2021-06,TWD,0.0358900000,frankfurter.dev
2021-07,AED,0.2722900000,frankfurter.dev
2021-07,AUD,0.7418600000,frankfurter.dev
2021-07,CAD,0.7987100000,frankfurter.dev
2021-07,CNY,0.1544600000,frankfurter.dev
2021-07,CZK,0.0461100000,frankfurter.dev
2021-07,EUR,1.1818000000,frankfurter.dev
2021-07,GBP,1.3807000000,frankfurter.dev
2021-07,HKD,0.1285300000,frankfurter.dev
2021-07,IDR,0.0000690000,frankfurter.dev
2021-07,JPY,0.0090600000,frankfurter.dev
2021-07,KRW,0.0008700000,frankfurter.dev
2021-07,MYR,0.2382000000,frankfurter.dev
2021-07,THB,0.0306700000,frankfurter.dev
2021-07,TWD,0.0356900000,frankfurter.dev
2021-08,AED,0.2722900000,frankfurter.dev
2021-08,AUD,0.7294500000,frankfurter.dev
2021-08,CAD,0.7939700000,frankfurter.dev
2021-08,CNY,0.1544000000,frankfurter.dev
2021-08,CZK,0.0462200000,frankfurter.dev
2021-08,EUR,1.1764000000,frankfurter.dev
2021-08,GBP,1.3800000000,frankfurter.dev
2021-08,HKD,0.1283000000,frankfurter.dev
2021-08,IDR,0.0000700000,frankfurter.dev
2021-08,JPY,0.0091000000,frankfurter.dev
2021-08,KRW,0.0008600000,frankfurter.dev
2021-08,MYR,0.2369800000,frankfurter.dev
2021-08,THB,0.0302200000,frankfurter.dev
2021-08,TWD,0.0358200000,frankfurter.dev
2021-09,AED,0.2722900000,frankfurter.dev
2021-09,AUD,0.7312900000,frankfurter.dev
2021-09,CAD,0.7896500000,frankfurter.dev
2021-09,CNY,0.1548700000,frankfurter.dev
2021-09,CZK,0.0463700000,frankfurter.dev
2021-09,EUR,1.1770000000,frankfurter.dev
2021-09,GBP,1.3741000000,frankfurter.dev
2021-09,HKD,0.1283600000,frankfurter.dev
2021-09,IDR,0.0000700000,frankfurter.dev
2021-09,JPY,0.0090700000,frankfurter.dev
2021-09,KRW,0.0008500000,frankfurter.dev
2021-09,MYR,0.2401000000,frankfurter.dev
2021-09,THB,0.0303000000,frankfurter.dev
2021-09,TWD,0.0360700000,frankfurter.dev
2021-10,AED,0.2722900000,frankfurter.dev
2021-10,AUD,0.7389400000,frankfurter.dev
2021-10,CAD,0.8031000000,frankfurter.dev
2021-10,CNY,0.1557200000,frankfurter.dev
2021-10,CZK,0.0455000000,frankfurter.dev
2021-10,EUR,1.1596000000,frankfurter.dev
2021-10,GBP,1.3682000000,frankfurter.dev
2021-10,HKD,0.1283700000,frankfurter.dev
2021-10,IDR,0.0000710000,frankfurter.dev
2021-10,JPY,0.0088400000,frankfurter.dev
2021-10,KRW,0.0008500000,frankfurter.dev
2021-10,MYR,0.2401900000,frankfurter.dev
2021-10,THB,0.0298800000,frankfurter.dev
2021-10,TWD,0.0358200000,frankfurter.dev
2021-11,AED,0.2722900000,frankfurter.dev
2021-11,AUD,0.7303900000,frankfurter.dev
2021-11,CAD,0.7961000000,frankfurter.dev
2021-11,CNY,0.1565000000,frankfurter.dev
2021-11,CZK,0.0449600000,frankfurter.dev
2021-11,EUR,1.1410000000,frankfurter.dev
2021-11,GBP,1.3460000000,frankfurter.dev
2021-11,HKD,0.1282300000,frankfurter.dev
2021-11,IDR,0.0000700000,frankfurter.dev
2021-11,JPY,0.0087600000,frankfurter.dev
2021-11,KRW,0.0008400000,frankfurter.dev
2021-11,MYR,0.2393600000,frankfurter.dev
2021-11,THB,0.0302100000,frankfurter.dev
2021-11,TWD,0.0359400000,frankfurter.dev
2021-12,AED,0.2722900000,frankfurter.dev
2021-12,AUD,0.7147800000,frankfurter.dev
2021-12,CAD,0.7813200000,frankfurter.dev
2021-12,CNY,0.1570100000,frankfurter.dev
2021-12,CZK,0.0447300000,frankfurter.dev
2021-12,EUR,1.1295000000,frankfurter.dev
2021-12,GBP,1.3301000000,frankfurter.dev
2021-12,HKD,0.1280600000,frankfurter.dev
2021-12,IDR,0.0000700000,frankfurter.dev
2021-12,JPY,0.0087700000,frankfurter.dev
2021-12,KRW,0.0008400000,frankfurter.dev
2021-12,MYR,0.2374100000,frankfurter.dev
2021-12,THB,0.0297900000,frankfurter.dev
2021-12,TWD,0.0360300000,frankfurter.dev
2022-01,AED,0.2722900000,frankfurter.dev
2022-01,AUD,0.7175600000,frankfurter.dev
2022-01,CAD,0.7920900000,frankfurter.dev
2022-01,CNY,0.1573400000,frankfurter.dev
2022-01,CZK,0.0462600000,frankfurter.dev
2022-01,EUR,1.1316000000,frankfurter.dev
2022-01,GBP,1.3555000000,frankfurter.dev
2022-01,HKD,0.1282000000,frankfurter.dev
2022-01,IDR,0.0000700000,frankfurter.dev
2022-01,JPY,0.0087000000,frankfurter.dev
2022-01,KRW,0.0008400000,frankfurter.dev
2022-01,MYR,0.2384900000,frankfurter.dev
2022-01,THB,0.0300600000,frankfurter.dev
2022-01,TWD,0.0361000000,frankfurter.dev
2022-02,AED,0.2722900000,frankfurter.dev
2022-02,AUD,0.7153900000,frankfurter.dev
2022-02,CAD,0.7860900000,frankfurter.dev
2022-02,CNY,0.1576200000,frankfurter.dev
2022-02,CZK,0.0464400000,frankfurter.dev
2022-02,EUR,1.1336000000,frankfurter.dev
2022-02,GBP,1.3536000000,frankfurter.dev
2022-02,HKD,0.1280500000,frankfurter.dev
2022-02,IDR,0.0000700000,frankfurter.dev
2022-02,JPY,0.0086700000,frankfurter.dev
2022-02,KRW,0.0008300000,frankfurter.dev
2022-02,MYR,0.2388400000,frankfurter.dev
2022-02,THB,0.0306300000,frankfurter.dev
2022-02,TWD,0.0358300000,frankfurter.dev
2022-03,AED,0.2722900000,frankfurter.dev
2022-03,AUD,0.7360300000,frankfurter.dev
2022-03,CAD,0.7897500000,frankfurter.dev
2022-03,CNY,0.1576100000,frankfurter.dev
2022-03,CZK,0.0441700000,frankfurter.dev
2022-03,EUR,1.1021000000,frankfurter.dev
2022-03,GBP,1.3180000000,frankfurter.dev
2022-03,HKD,0.1276700000,frankfurter.dev
2022-03,IDR,0.0000700000,frankfurter.dev
2022-03,JPY,0.0084400000,frankfurter.dev
2022-03,KRW,0.0008200000,frankfurter.dev
2022-03,MYR,0.2378700000,frankfurter.dev
2022-03,THB,0.0300500000,frankfurter.dev
2022-03,TWD,0.0351900000,frankfurter.dev
2022-04,AED,0.2722900000,frankfurter.dev
2022-04,AUD,0.7376100000,frankfurter.dev
2022-04,CAD,0.7926200000,frankfurter.dev
2022-04,CNY,0.1555700000,frankfurter.dev
2022-04,CZK,0.0443200000,frankfurter.dev
2022-04,EUR,1.0824000000,frankfurter.dev
2022-04,GBP,1.2946000000,frankfurter.dev
2022-04,HKD,0.1273700000,frankfurter.dev
2022-04,IDR,0.0000700000,frankfurter.dev
2022-04,JPY,0.0079200000,frankfurter.dev
2022-04,KRW,0.0008100000,frankfurter.dev
2022-04,MYR,0.2344700000,frankfurter.dev
2022-04,THB,0.0296200000,frankfurter.dev
2022-04,TWD,0.0343800000,frankfurter.dev
2022-05,AED,0.2722900000,frankfurter.dev
2022-05,AUD,0.7045000000,frankfurter.dev
2022-05,CAD,0.7783200000,frankfurter.dev
2022-05,CNY,0.1492800000,frankfurter.dev
2022-05,CZK,0.0427300000,frankfurter.dev
2022-05,EUR,1.0566000000,frankfurter.dev
2022-05,GBP,1.2443000000,frankfurter.dev
2022-05,HKD,0.1272400000,frankfurter.dev
2022-05,IDR,0.0000690000,frankfurter.dev
2022-05,JPY,0.0077600000,frankfurter.dev
2022-05,KRW,0.0007900000,frankfurter.dev
2022-05,MYR,0.2283000000,frankfurter.dev
2022-05,THB,0.0290700000,frankfurter.dev
2022-05,TWD,0.0338100000,frankfurter.dev
2022-06,AED,0.2722900000,frankfurter.dev
2022-06,AUD,0.7023300000,frankfurter.dev
2022-06,CAD,0.7806300000,frankfurter.dev
2022-06,CNY,0.1494500000,frankfurter.dev
2022-06,CZK,0.0427800000,frankfurter.dev
2022-06,EUR,1.0565000000,frankfurter.dev
2022-06,GBP,1.2327000000,frankfurter.dev
2022-06,HKD,0.1272600000,frankfurter.dev
2022-06,IDR,0.0000680000,frankfurter.dev
2022-06,JPY,0.0074700000,frankfurter.dev
2022-06,KRW,0.0007800000,frankfurter.dev
2022-06,MYR,0.2273000000,frankfurter.dev
2022-06,THB,0.0286400000,frankfurter.dev
2022-06,TWD,0.0338200000,frankfurter.dev
2022-07,AED,0.2722900000,frankfurter.dev
2022-07,AUD,0.6845800000,frankfurter.dev
2022-07,CAD,0.7722200000,frankfurter.dev
2022-07,CNY,0.1485500000,frankfurter.dev
2022-07,CZK,0.0414000000,frankfurter.dev
2022-07,EUR,1.0180000000,frankfurter.dev
2022-07,GBP,1.1985000000,frankfurter.dev
2022-07,HKD,0.1272100000,frankfurter.dev
2022-07,IDR,0.0000670000,frankfurter.dev
2022-07,JPY,0.0073100000,frankfurter.dev
2022-07,KRW,0.0007600000,frankfurter.dev
2022-07,MYR,0.2252300000,frankfurter.dev
2022-07,THB,0.0275000000,frankfurter.dev
2022-07,TWD,0.0334900000,frankfurter.dev
2022-08,AED,0.2722900000,frankfurter.dev
2022-08,AUD,0.6954200000,frankfurter.dev
2022-08,CAD,0.7746200000,frankfurter.dev
2022-08,CNY,0.1470800000,frankfurter.dev
2022-08,CZK,0.0412400000,frankfurter.dev
2022-08,EUR,1.0125000000,frankfurter.dev
2022-08,GBP,1.1992000000,frankfurter.dev
2022-08,HKD,0.1273000000,frankfurter.dev
2022-08,IDR,0.0000670000,frankfurter.dev
2022-08,JPY,0.0073900000,frankfurter.dev
2022-08,KRW,0.0007600000,frankfurter.dev
2022-08,MYR,0.2239700000,frankfurter.dev
2022-08,THB,0.0278900000,frankfurter.dev
2022-08,TWD,0.0332400000,frankfurter.dev
2022-09,AED,0.2722900000,frankfurter.dev
2022-09,AUD,0.6675400000,frankfurter.dev
2022-09,CAD,0.7517900000,frankfurter.dev
2022-09,CNY,0.1423700000,frankfurter.dev
2022-09,CZK,0.0403200000,frankfurter.dev
2022-09,EUR,0.9904100000,frankfurter.dev
2022-09,GBP,1.1333000000,frankfurter.dev
2022-09,HKD,0.1271400000,frankfurter.dev
2022-09,IDR,0.0000670000,frankfurter.dev
2022-09,JPY,0.0069900000,frankfurter.dev
2022-09,KRW,0.0007200000,frankfurter.dev
2022-09,MYR,0.2203000000,frankfurter.dev
2022-09,THB,0.0270300000,frankfurter.dev
2022-09,TWD,0.0321100000,frankfurter.dev
2022-10,AED,0.2722900000,frankfurter.dev
2022-10,AUD,0.6352200000,frankfurter.dev
2022-10,CAD,0.7293000000,frankfurter.dev
2022-10,CNY,0.1390600000,frankfurter.dev
2022-10,CZK,0.0400500000,frankfurter.dev
2022-10,EUR,0.9825300000,frankfurter.dev
2022-10,GBP,1.1280000000,frankfurter.dev
2022-10,HKD,0.1272400000,frankfurter.dev
2022-10,IDR,0.0000650000,frankfurter.dev
2022-10,JPY,0.0067900000,frankfurter.dev
2022-10,KRW,0.0007000000,frankfurter.dev
2022-10,MYR,0.2132000000,frankfurter.dev
2022-10,THB,0.0263700000,frankfurter.dev
2022-10,TWD,0.0313000000,frankfurter.dev
2022-11,AED,0.2722900000,frankfurter.dev
2022-11,AUD,0.6586300000,frankfurter.dev
2022-11,CAD,0.7438500000,frankfurter.dev
2022-11,CNY,0.1392800000,frankfurter.dev
2022-11,CZK,0.0418100000,frankfurter.dev
2022-11,EUR,1.0185000000,frankfurter.dev
2022-11,GBP,1.1728000000,frankfurter.dev
2022-11,HKD,0.1275500000,frankfurter.dev
2022-11,IDR,0.0000640000,frankfurter.dev
2022-11,JPY,0.0070200000,frankfurter.dev
2022-11,KRW,0.0007400000,frankfurter.dev
2022-11,MYR,0.2165500000,frankfurter.dev
2022-11,THB,0.0274200000,frankfurter.dev
2022-11,TWD,0.0317600000,frankfurter.dev
2022-12,AED,0.2722900000,frankfurter.dev
2022-12,AUD,0.6740800000,frankfurter.dev
2022-12,CAD,0.7362000000,frankfurter.dev
2022-12,CNY,0.1432600000,frankfurter.dev
2022-12,CZK,0.0436000000,frankfurter.dev
2022-12,EUR,1.0575000000,frankfurter.dev
2022-12,GBP,1.2172000000,frankfurter.dev
2022-12,HKD,0.1282800000,frankfurter.dev
